timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/27 15:34:44.384, 1, 0 %, 0 %, 35310 MiB, 36.91 W
2026/08/27 15:34:44.384, 2, 0 %, 0 %, 35306 MiB, 37.66 W
2026/08/27 15:34:49.385, 0, 0 %, 0 %, 35315 MiB, 105.74 W
2026/08/27 15:34:49.385, 1, 0 %, 0 %, 35310 MiB, 43.60 W
2026/08/27 15:34:49.385, 2, 0 %, 0 %, 35308 MiB, 81.49 W
2026/08/27 15:34:54.385, 0, 100 %, 19 %, 35315 MiB, 203.88 W
2026/08/27 15:34:54.385, 1, 100 %, 23 %, 35310 MiB, 170.31 W
2026/08/27 15:34:54.385, 2, 100 %, 23 %, 35308 MiB, 155.67 W
2026/08/27 15:34:59.385, 0, 100 %, 21 %, 35315 MiB, 129.96 W
2026/08/27 15:34:59.386, 1, 100 %, 23 %, 35310 MiB, 152.40 W
2026/08/27 15:34:59.386, 2, 100 %, 22 %, 35308 MiB, 92.57 W
2026/08/27 15:35:04.386, 0, 100 %, 22 %, 35315 MiB, 101.54 W
2026/08/27 15:35:04.387, 1, 100 %, 22 %, 35310 MiB, 89.93 W
2026/08/27 15:35:04.387, 2, 100 %, 29 %, 35308 MiB, 139.20 W
2026/08/27 15:35:09.388, 0, 100 %, 0 %, 35315 MiB, 74.48 W
2026/08/27 15:35:09.388, 1, 100 %, 0 %, 35310 MiB, 71.08 W
2026/08/27 15:35:09.388, 2, 100 %, 0 %, 35310 MiB, 74.27 W
2026/08/27 15:35:14.388, 0, 99 %, 2 %, 35315 MiB, 73.37 W
2026/08/27 15:35:14.389, 1, 99 %, 1 %, 35310 MiB, 81.49 W
2026/08/27 15:35:14.389, 2, 99 %, 2 %, 35310 MiB, 75.50 W
2026/08/27 15:35:19.389, 0, 4 %, 0 %, 35315 MiB, 37.90 W
2026/08/27 15:35:19.389, 1, 12 %, 1 %, 35312 MiB, 39.07 W
2026/08/27 15:35:19.389, 2, 9 %, 1 %, 35312 MiB, 38.24 W
2026/08/27 15:35:24.390, 0, 1 %, 1 %, 35315 MiB, 38.09 W
2026/08/27 15:35:24.390, 1, 0 %, 0 %, 35312 MiB, 41.03 W
2026/08/27 15:35:24.390, 2, 7 %, 1 %, 35314 MiB, 38.33 W
2026/08/27 15:35:29.391, 0, 0 %, 0 %, 35315 MiB, 37.98 W
2026/08/27 15:35:29.391, 1, 0 %, 0 %, 35312 MiB, 37.96 W
2026/08/27 15:35:29.391, 2, 0 %, 0 %, 35314 MiB, 38.23 W
2026/08/27 15:35:34.392, 0, 0 %, 0 %, 35315 MiB, 37.90 W
2026/08/27 15:35:34.392, 1, 0 %, 0 %, 35312 MiB, 37.48 W
2026/08/27 15:35:34.392, 2, 10 %, 3 %, 35314 MiB, 38.24 W
2026/08/27 15:35:39.394, 0, 16 %, 1 %, 35317 MiB, 39.56 W
2026/08/27 15:35:39.394, 1, 6 %, 1 %, 35312 MiB, 37.06 W
2026/08/27 15:35:39.394, 2, 0 %, 0 %, 35314 MiB, 38.74 W
2026/08/27 15:35:44.395, 0, 6 %, 0 %, 35317 MiB, 37.60 W
2026/08/27 15:35:44.395, 1, 0 %, 0 %, 35314 MiB, 37.08 W
2026/08/27 15:35:44.395, 2, 8 %, 0 %, 35314 MiB, 37.85 W
2026/08/27 15:35:49.395, 0, 8 %, 3 %, 35317 MiB, 37.51 W
2026/08/27 15:35:49.395, 1, 0 %, 0 %, 35316 MiB, 36.99 W
2026/08/27 15:35:49.395, 2, 12 %, 5 %, 35316 MiB, 38.04 W
2026/08/27 15:35:54.396, 0, 28 %, 10 %, 35317 MiB, 37.80 W
2026/08/27 15:35:54.396, 1, 9 %, 6 %, 35316 MiB, 36.88 W
2026/08/27 15:35:54.396, 2, 9 %, 3 %, 35316 MiB, 37.84 W
2026/08/27 15:35:59.396, 0, 9 %, 1 %, 35317 MiB, 39.19 W
2026/08/27 15:35:59.397, 1, 0 %, 0 %, 35316 MiB, 36.79 W
2026/08/27 15:35:59.397, 2, 0 %, 0 %, 35316 MiB, 43.79 W
2026/08/27 15:36:04.397, 0, 0 %, 0 %, 35317 MiB, 37.32 W
2026/08/27 15:36:04.397, 1, 2 %, 0 %, 35316 MiB, 37.69 W
2026/08/27 15:36:04.397, 2, 0 %, 0 %, 35316 MiB, 37.75 W
2026/08/27 15:36:09.398, 0, 92 %, 16 %, 35317 MiB, 72.84 W
2026/08/27 15:36:09.398, 1, 69 %, 16 %, 35316 MiB, 87.73 W
2026/08/27 15:36:09.398, 2, 31 %, 2 %, 35316 MiB, 43.59 W
2026/08/27 15:36:14.399, 0, 100 %, 26 %, 35317 MiB, 137.88 W
2026/08/27 15:36:14.399, 1, 100 %, 23 %, 35316 MiB, 76.93 W
2026/08/27 15:36:14.399, 2, 100 %, 22 %, 35316 MiB, 173.90 W
2026/08/27 15:36:19.400, 0, 100 %, 17 %, 35317 MiB, 77.38 W
2026/08/27 15:36:19.400, 1, 100 %, 18 %, 35316 MiB, 77.79 W
2026/08/27 15:36:19.400, 2, 100 %, 24 %, 35316 MiB, 109.00 W
2026/08/27 15:36:24.401, 0, 100 %, 21 %, 35317 MiB, 175.16 W
2026/08/27 15:36:24.401, 1, 100 %, 29 %, 35316 MiB, 78.47 W
2026/08/27 15:36:24.401, 2, 100 %, 25 %, 35316 MiB, 160.88 W
2026/08/27 15:36:29.402, 0, 100 %, 0 %, 35317 MiB, 74.21 W
2026/08/27 15:36:29.402, 1, 100 %, 0 %, 35316 MiB, 70.89 W
2026/08/27 15:36:29.402, 2, 100 %, 0 %, 35316 MiB, 73.78 W
2026/08/27 15:36:34.402, 0, 100 %, 1 %, 35317 MiB, 74.96 W
2026/08/27 15:36:34.402, 1, 99 %, 2 %, 35316 MiB, 70.68 W
2026/08/27 15:36:34.402, 2, 100 %, 2 %, 35316 MiB, 74.66 W
2026/08/27 15:36:39.403, 0, 2 %, 0 %, 35317 MiB, 59.46 W
2026/08/27 15:36:39.403, 1, 21 %, 0 %, 35316 MiB, 56.93 W
2026/08/27 15:36:39.404, 2, 51 %, 3 %, 35316 MiB, 59.47 W
2026/08/27 15:36:44.404, 0, 0 %, 0 %, 35317 MiB, 37.88 W
2026/08/27 15:36:44.404, 1, 0 %, 0 %, 35316 MiB, 39.25 W
2026/08/27 15:36:44.404, 2, 4 %, 0 %, 35316 MiB, 47.56 W
2026/08/27 15:36:49.405, 0, 12 %, 0 %, 35317 MiB, 37.90 W
2026/08/27 15:36:49.405, 1, 7 %, 1 %, 35316 MiB, 37.38 W
2026/08/27 15:36:49.405, 2, 0 %, 0 %, 35316 MiB, 38.34 W
2026/08/27 15:36:54.405, 0, 2 %, 0 %, 35317 MiB, 37.71 W
2026/08/27 15:36:54.405, 1, 10 %, 1 %, 35316 MiB, 37.28 W
2026/08/27 15:36:54.405, 2, 0 %, 0 %, 35316 MiB, 42.40 W
2026/08/27 15:36:59.406, 0, 4 %, 0 %, 35317 MiB, 37.80 W
2026/08/27 15:36:59.407, 1, 9 %, 1 %, 35316 MiB, 37.09 W
2026/08/27 15:36:59.407, 2, 3 %, 0 %, 35316 MiB, 38.06 W
2026/08/27 15:37:04.408, 0, 6 %, 1 %, 35317 MiB, 37.51 W
2026/08/27 15:37:04.408, 1, 0 %, 0 %, 35316 MiB, 37.18 W
2026/08/27 15:37:04.408, 2, 9 %, 1 %, 35316 MiB, 38.15 W
2026/08/27 15:37:09.409, 0, 0 %, 0 %, 35317 MiB, 40.86 W
2026/08/27 15:37:09.410, 1, 7 %, 0 %, 35316 MiB, 37.08 W
2026/08/27 15:37:09.410, 2, 1 %, 0 %, 35316 MiB, 38.13 W
2026/08/27 15:37:14.410, 0, 24 %, 4 %, 35317 MiB, 37.39 W
2026/08/27 15:37:14.410, 1, 0 %, 0 %, 35316 MiB, 36.98 W
2026/08/27 15:37:14.410, 2, 0 %, 0 %, 35318 MiB, 56.73 W
2026/08/27 15:37:19.411, 0, 0 %, 0 %, 35317 MiB, 37.42 W
2026/08/27 15:37:19.411, 1, 13 %, 5 %, 35316 MiB, 42.91 W
2026/08/27 15:37:19.411, 2, 0 %, 0 %, 35318 MiB, 37.65 W
2026/08/27 15:37:24.412, 0, 0 %, 0 %, 35317 MiB, 37.21 W
2026/08/27 15:37:24.412, 1, 14 %, 7 %, 35316 MiB, 36.89 W
2026/08/27 15:37:24.412, 2, 11 %, 1 %, 35318 MiB, 37.83 W
2026/08/27 15:37:29.412, 0, 0 %, 0 %, 35317 MiB, 43.52 W
2026/08/27 15:37:29.412, 1, 11 %, 4 %, 35316 MiB, 36.87 W
2026/08/27 15:37:29.413, 2, 8 %, 1 %, 35318 MiB, 37.43 W
2026/08/27 15:37:34.413, 0, 14 %, 0 %, 35317 MiB, 37.22 W
2026/08/27 15:37:34.413, 1, 13 %, 6 %, 35316 MiB, 37.88 W
2026/08/27 15:37:34.413, 2, 0 %, 0 %, 35318 MiB, 37.56 W
2026/08/27 15:37:39.413, 0, 0 %, 0 %, 35317 MiB, 37.22 W
2026/08/27 15:37:39.413, 1, 0 %, 0 %, 35316 MiB, 36.61 W
2026/08/27 15:37:39.413, 2, 0 %, 0 %, 35318 MiB, 37.56 W
2026/08/27 15:37:44.414, 0, 16 %, 6 %, 35317 MiB, 37.53 W
2026/08/27 15:37:44.414, 1, 0 %, 0 %, 35316 MiB, 36.50 W
2026/08/27 15:37:44.414, 2, 0 %, 0 %, 35318 MiB, 37.47 W
2026/08/27 15:37:49.414, 0, 12 %, 5 %, 35317 MiB, 37.03 W
2026/08/27 15:37:49.415, 1, 0 %, 0 %, 35316 MiB, 36.41 W
2026/08/27 15:37:49.415, 2, 0 %, 0 %, 35318 MiB, 37.26 W
2026/08/27 15:37:54.415, 0, 100 %, 18 %, 35317 MiB, 130.91 W
2026/08/27 15:37:54.416, 1, 100 %, 18 %, 35316 MiB, 128.86 W
2026/08/27 15:37:54.416, 2, 100 %, 22 %, 35318 MiB, 149.86 W
2026/08/27 15:37:59.417, 0, 100 %, 26 %, 35317 MiB, 93.76 W
2026/08/27 15:37:59.417, 1, 100 %, 24 %, 35316 MiB, 148.60 W
2026/08/27 15:37:59.417, 2, 100 %, 21 %, 35318 MiB, 120.02 W
2026/08/27 15:38:04.422, 0, 100 %, 23 %, 35317 MiB, 102.12 W
2026/08/27 15:38:04.422, 1, 100 %, 20 %, 35316 MiB, 135.85 W
2026/08/27 15:38:04.422, 2, 100 %, 28 %, 35318 MiB, 132.38 W
2026/08/27 15:38:09.423, 0, 100 %, 27 %, 35317 MiB, 145.29 W
2026/08/27 15:38:09.424, 1, 100 %, 25 %, 35316 MiB, 138.81 W
2026/08/27 15:38:09.424, 2, 100 %, 23 %, 35318 MiB, 173.21 W
2026/08/27 15:38:14.425, 0, 100 %, 0 %, 35317 MiB, 73.87 W
2026/08/27 15:38:14.425, 1, 100 %, 1 %, 35316 MiB, 70.95 W
2026/08/27 15:38:14.425, 2, 100 %, 0 %, 35318 MiB, 73.45 W
2026/08/27 15:38:19.426, 0, 100 %, 1 %, 35317 MiB, 74.09 W
2026/08/27 15:38:19.426, 1, 99 %, 2 %, 35316 MiB, 72.12 W
2026/08/27 15:38:19.426, 2, 100 %, 1 %, 35318 MiB, 73.77 W
2026/08/27 15:38:24.426, 0, 4 %, 0 %, 35317 MiB, 38.10 W
2026/08/27 15:38:24.427, 1, 1 %, 0 %, 35316 MiB, 37.58 W
2026/08/27 15:38:24.427, 2, 0 %, 0 %, 35318 MiB, 38.65 W
2026/08/27 15:38:29.428, 0, 0 %, 0 %, 35317 MiB, 37.90 W
2026/08/27 15:38:29.428, 1, 4 %, 0 %, 35316 MiB, 37.38 W
2026/08/27 15:38:29.428, 2, 13 %, 2 %, 35318 MiB, 38.15 W
2026/08/27 15:38:34.430, 0, 8 %, 0 %, 35317 MiB, 40.06 W
2026/08/27 15:38:34.430, 1, 4 %, 0 %, 35316 MiB, 37.56 W
2026/08/27 15:38:34.430, 2, 9 %, 1 %, 35318 MiB, 38.23 W
2026/08/27 15:38:39.432, 0, 0 %, 0 %, 35317 MiB, 37.70 W
2026/08/27 15:38:39.432, 1, 15 %, 1 %, 35316 MiB, 39.35 W
2026/08/27 15:38:39.432, 2, 0 %, 0 %, 35318 MiB, 37.95 W
2026/08/27 15:38:44.432, 0, 0 %, 0 %, 35317 MiB, 37.51 W
2026/08/27 15:38:44.432, 1, 7 %, 1 %, 35316 MiB, 36.99 W
2026/08/27 15:38:44.432, 2, 0 %, 0 %, 35318 MiB, 37.85 W
2026/08/27 15:38:49.433, 0, 0 %, 0 %, 35317 MiB, 57.80 W
2026/08/27 15:38:49.433, 1, 0 %, 0 %, 35318 MiB, 55.68 W
2026/08/27 15:38:49.433, 2, 31 %, 0 %, 35318 MiB, 39.02 W
2026/08/27 15:38:54.434, 0, 0 %, 0 %, 35317 MiB, 46.50 W
2026/08/27 15:38:54.434, 1, 7 %, 1 %, 35318 MiB, 40.63 W
2026/08/27 15:38:54.435, 2, 1 %, 0 %, 35318 MiB, 38.72 W
2026/08/27 15:38:59.435, 0, 0 %, 0 %, 35317 MiB, 37.41 W
2026/08/27 15:38:59.435, 1, 17 %, 6 %, 35318 MiB, 36.88 W
2026/08/27 15:38:59.435, 2, 6 %, 0 %, 35318 MiB, 39.42 W
2026/08/27 15:39:04.436, 0, 0 %, 0 %, 35317 MiB, 41.18 W
2026/08/27 15:39:04.436, 1, 0 %, 0 %, 35318 MiB, 36.79 W
2026/08/27 15:39:04.437, 2, 0 %, 0 %, 35318 MiB, 37.65 W
2026/08/27 15:39:09.440, 0, 0 %, 0 %, 35317 MiB, 37.41 W
2026/08/27 15:39:09.440, 1, 12 %, 5 %, 35318 MiB, 36.69 W
2026/08/27 15:39:09.440, 2, 0 %, 0 %, 35318 MiB, 48.84 W
2026/08/27 15:39:14.442, 0, 14 %, 6 %, 35317 MiB, 45.20 W
2026/08/27 15:39:14.442, 1, 12 %, 5 %, 35318 MiB, 36.78 W
2026/08/27 15:39:14.442, 2, 0 %, 0 %, 35318 MiB, 43.58 W
2026/08/27 15:39:19.443, 0, 0 %, 0 %, 35317 MiB, 37.12 W
2026/08/27 15:39:19.443, 1, 0 %, 0 %, 35318 MiB, 36.69 W
2026/08/27 15:39:19.443, 2, 1 %, 0 %, 35318 MiB, 39.04 W
2026/08/27 15:39:24.443, 0, 0 %, 0 %, 35317 MiB, 37.11 W
2026/08/27 15:39:24.443, 1, 7 %, 0 %, 35318 MiB, 37.58 W
2026/08/27 15:39:24.443, 2, 0 %, 0 %, 35318 MiB, 42.88 W
2026/08/27 15:39:29.444, 0, 0 %, 0 %, 35317 MiB, 37.01 W
2026/08/27 15:39:29.444, 1, 12 %, 2 %, 35318 MiB, 36.61 W
2026/08/27 15:39:29.444, 2, 13 %, 2 %, 35318 MiB, 41.40 W
2026/08/27 15:39:34.445, 0, 7 %, 0 %, 35317 MiB, 36.82 W
2026/08/27 15:39:34.445, 1, 0 %, 0 %, 35318 MiB, 36.49 W
2026/08/27 15:39:34.445, 2, 0 %, 0 %, 35318 MiB, 37.36 W
2026/08/27 15:39:39.445, 0, 0 %, 0 %, 35317 MiB, 36.83 W
2026/08/27 15:39:39.445, 1, 3 %, 1 %, 35318 MiB, 36.61 W
2026/08/27 15:39:39.445, 2, 0 %, 0 %, 35318 MiB, 37.28 W
2026/08/27 15:39:44.446, 0, 100 %, 30 %, 35317 MiB, 78.00 W
2026/08/27 15:39:44.446, 1, 100 %, 20 %, 35318 MiB, 89.85 W
2026/08/27 15:39:44.446, 2, 100 %, 25 %, 35318 MiB, 183.81 W
2026/08/27 15:39:49.446, 0, 100 %, 24 %, 35317 MiB, 142.47 W
2026/08/27 15:39:49.446, 1, 100 %, 21 %, 35318 MiB, 80.66 W
2026/08/27 15:39:49.446, 2, 100 %, 19 %, 35318 MiB, 86.51 W
2026/08/27 15:39:54.447, 0, 100 %, 21 %, 35317 MiB, 90.06 W
2026/08/27 15:39:54.447, 1, 100 %, 27 %, 35318 MiB, 124.50 W
2026/08/27 15:39:54.447, 2, 100 %, 25 %, 35318 MiB, 135.05 W
2026/08/27 15:39:59.448, 0, 100 %, 27 %, 35317 MiB, 81.01 W
2026/08/27 15:39:59.448, 1, 100 %, 22 %, 35318 MiB, 76.80 W
2026/08/27 15:39:59.448, 2, 100 %, 20 %, 35318 MiB, 130.00 W
2026/08/27 15:40:04.450, 0, 100 %, 2 %, 35317 MiB, 87.50 W
2026/08/27 15:40:04.450, 1, 100 %, 1 %, 35318 MiB, 70.47 W
2026/08/27 15:40:04.451, 2, 100 %, 0 %, 35318 MiB, 73.38 W
2026/08/27 15:40:09.451, 0, 94 %, 4 %, 35317 MiB, 77.13 W
2026/08/27 15:40:09.451, 1, 100 %, 1 %, 35318 MiB, 70.39 W
2026/08/27 15:40:09.452, 2, 100 %, 1 %, 35318 MiB, 82.11 W
2026/08/27 15:40:14.452, 0, 0 %, 0 %, 35317 MiB, 38.60 W
2026/08/27 15:40:14.453, 1, 1 %, 0 %, 35318 MiB, 37.67 W
2026/08/27 15:40:14.453, 2, 0 %, 0 %, 35318 MiB, 38.64 W
2026/08/27 15:40:19.453, 0, 0 %, 0 %, 35317 MiB, 37.79 W
2026/08/27 15:40:19.453, 1, 4 %, 0 %, 35318 MiB, 39.56 W
2026/08/27 15:40:19.453, 2, 0 %, 0 %, 35318 MiB, 38.33 W
2026/08/27 15:40:24.454, 0, 4 %, 0 %, 35317 MiB, 37.90 W
2026/08/27 15:40:24.454, 1, 0 %, 0 %, 35318 MiB, 40.93 W
2026/08/27 15:40:24.454, 2, 7 %, 1 %, 35318 MiB, 38.35 W
2026/08/27 15:40:29.454, 0, 4 %, 0 %, 35317 MiB, 39.08 W
2026/08/27 15:40:29.455, 1, 0 %, 0 %, 35318 MiB, 37.37 W
2026/08/27 15:40:29.455, 2, 0 %, 0 %, 35318 MiB, 42.69 W
2026/08/27 15:40:34.456, 0, 7 %, 1 %, 35317 MiB, 37.59 W
2026/08/27 15:40:34.456, 1, 6 %, 1 %, 35318 MiB, 37.08 W
2026/08/27 15:40:34.457, 2, 4 %, 0 %, 35318 MiB, 39.72 W
2026/08/27 15:40:39.457, 0, 9 %, 1 %, 35317 MiB, 37.31 W
2026/08/27 15:40:39.457, 1, 4 %, 0 %, 35318 MiB, 37.66 W
2026/08/27 15:40:39.457, 2, 100 %, 65 %, 35320 MiB, 148.30 W
2026/08/27 15:40:44.458, 0, 16 %, 2 %, 35317 MiB, 37.51 W
2026/08/27 15:40:44.458, 1, 4 %, 1 %, 35318 MiB, 40.35 W
2026/08/27 15:40:44.458, 2, 7 %, 1 %, 35320 MiB, 37.85 W
2026/08/27 15:40:49.459, 0, 0 %, 0 %, 35317 MiB, 37.29 W
2026/08/27 15:40:49.459, 1, 0 %, 0 %, 35318 MiB, 36.97 W
2026/08/27 15:40:49.459, 2, 38 %, 7 %, 35320 MiB, 57.90 W
2026/08/27 15:40:54.459, 0, 0 %, 0 %, 35317 MiB, 37.21 W
2026/08/27 15:40:54.459, 1, 9 %, 1 %, 35318 MiB, 36.78 W
2026/08/27 15:40:54.459, 2, 4 %, 3 %, 35320 MiB, 37.65 W
2026/08/27 15:40:59.460, 0, 12 %, 0 %, 35317 MiB, 37.50 W
2026/08/27 15:40:59.460, 1, 0 %, 0 %, 35318 MiB, 36.59 W
2026/08/27 15:40:59.460, 2, 15 %, 10 %, 35320 MiB, 38.44 W
2026/08/27 15:41:04.460, 0, 7 %, 1 %, 35317 MiB, 38.80 W
2026/08/27 15:41:04.461, 1, 0 %, 0 %, 35318 MiB, 36.60 W
2026/08/27 15:41:04.461, 2, 0 %, 0 %, 35320 MiB, 38.15 W
2026/08/27 15:41:09.461, 0, 8 %, 6 %, 35317 MiB, 58.61 W
2026/08/27 15:41:09.462, 1, 0 %, 0 %, 35318 MiB, 37.37 W
2026/08/27 15:41:09.462, 2, 3 %, 0 %, 35320 MiB, 57.61 W
2026/08/27 15:41:14.463, 0, 37 %, 7 %, 35317 MiB, 37.70 W
2026/08/27 15:41:14.463, 1, 7 %, 1 %, 35318 MiB, 36.48 W
2026/08/27 15:41:14.463, 2, 8 %, 0 %, 35320 MiB, 37.75 W
2026/08/27 15:41:19.464, 0, 0 %, 0 %, 35317 MiB, 37.20 W
2026/08/27 15:41:19.464, 1, 0 %, 0 %, 35318 MiB, 55.09 W
2026/08/27 15:41:19.464, 2, 2 %, 0 %, 35320 MiB, 37.43 W
2026/08/27 15:41:24.467, 0, 8 %, 1 %, 35317 MiB, 36.82 W
2026/08/27 15:41:24.468, 1, 7 %, 1 %, 35318 MiB, 36.79 W
2026/08/27 15:41:24.468, 2, 4 %, 0 %, 35320 MiB, 37.55 W
2026/08/27 15:41:29.468, 0, 6 %, 0 %, 35317 MiB, 36.92 W
2026/08/27 15:41:29.468, 1, 0 %, 0 %, 35318 MiB, 36.49 W
2026/08/27 15:41:29.468, 2, 0 %, 0 %, 35320 MiB, 37.75 W
2026/08/27 15:41:34.469, 0, 7 %, 0 %, 35317 MiB, 38.99 W
2026/08/27 15:41:34.469, 1, 0 %, 0 %, 35318 MiB, 36.49 W
2026/08/27 15:41:34.469, 2, 0 %, 0 %, 35320 MiB, 37.46 W
2026/08/27 15:41:39.470, 0, 0 %, 0 %, 35317 MiB, 36.83 W
2026/08/27 15:41:39.470, 1, 0 %, 0 %, 35318 MiB, 36.50 W
2026/08/27 15:41:39.470, 2, 0 %, 0 %, 35320 MiB, 37.36 W
2026/08/27 15:41:44.470, 0, 5 %, 1 %, 35317 MiB, 36.74 W
2026/08/27 15:41:44.471, 1, 0 %, 0 %, 35318 MiB, 36.50 W
2026/08/27 15:41:44.471, 2, 0 %, 0 %, 35320 MiB, 37.38 W
2026/08/27 15:41:49.472, 0, 100 %, 24 %, 35317 MiB, 101.79 W
2026/08/27 15:41:49.472, 1, 100 %, 25 %, 35318 MiB, 137.76 W
2026/08/27 15:41:49.472, 2, 100 %, 23 %, 35320 MiB, 201.32 W
2026/08/27 15:41:54.481, 0, 100 %, 21 %, 35317 MiB, 116.68 W
2026/08/27 15:41:54.481, 1, 100 %, 17 %, 35318 MiB, 160.00 W
2026/08/27 15:41:54.482, 2, 100 %, 18 %, 35320 MiB, 90.76 W
2026/08/27 15:41:59.482, 0, 100 %, 27 %, 35317 MiB, 77.47 W
2026/08/27 15:41:59.482, 1, 100 %, 18 %, 35318 MiB, 174.55 W
2026/08/27 15:41:59.482, 2, 100 %, 25 %, 35320 MiB, 127.49 W
2026/08/27 15:42:04.482, 0, 100 %, 22 %, 35317 MiB, 82.98 W
2026/08/27 15:42:04.482, 1, 94 %, 16 %, 35318 MiB, 145.19 W
2026/08/27 15:42:04.482, 2, 100 %, 18 %, 35320 MiB, 161.80 W
2026/08/27 15:42:09.483, 0, 100 %, 0 %, 35317 MiB, 73.82 W
2026/08/27 15:42:09.483, 1, 100 %, 1 %, 35318 MiB, 70.40 W
2026/08/27 15:42:09.483, 2, 100 %, 0 %, 35320 MiB, 73.38 W
2026/08/27 15:42:14.483, 0, 98 %, 0 %, 35317 MiB, 72.74 W
2026/08/27 15:42:14.484, 1, 100 %, 0 %, 35318 MiB, 70.50 W
2026/08/27 15:42:14.484, 2, 100 %, 0 %, 35320 MiB, 73.28 W
2026/08/27 15:42:19.484, 0, 0 %, 0 %, 35317 MiB, 37.99 W
2026/08/27 15:42:19.484, 1, 5 %, 0 %, 35318 MiB, 37.37 W
2026/08/27 15:42:19.484, 2, 7 %, 0 %, 35320 MiB, 38.55 W
2026/08/27 15:42:24.484, 0, 8 %, 0 %, 35317 MiB, 37.79 W
2026/08/27 15:42:24.485, 1, 1 %, 0 %, 35318 MiB, 37.27 W
2026/08/27 15:42:24.485, 2, 0 %, 0 %, 35320 MiB, 38.35 W
2026/08/27 15:42:29.485, 0, 4 %, 0 %, 35317 MiB, 37.61 W
2026/08/27 15:42:29.485, 1, 8 %, 0 %, 35318 MiB, 37.18 W
2026/08/27 15:42:29.485, 2, 0 %, 0 %, 35320 MiB, 38.23 W
2026/08/27 15:42:34.486, 0, 7 %, 0 %, 35317 MiB, 37.60 W
2026/08/27 15:42:34.487, 1, 7 %, 0 %, 35318 MiB, 36.99 W
2026/08/27 15:42:34.487, 2, 7 %, 0 %, 35320 MiB, 38.15 W
2026/08/27 15:42:39.487, 0, 0 %, 0 %, 35317 MiB, 37.80 W
2026/08/27 15:42:39.488, 1, 4 %, 0 %, 35318 MiB, 37.68 W
2026/08/27 15:42:39.488, 2, 0 %, 0 %, 35320 MiB, 38.03 W
2026/08/27 15:42:44.488, 0, 14 %, 2 %, 35317 MiB, 37.30 W
2026/08/27 15:42:44.488, 1, 4 %, 0 %, 35318 MiB, 36.99 W
2026/08/27 15:42:44.488, 2, 0 %, 0 %, 35320 MiB, 38.06 W
2026/08/27 15:42:49.489, 0, 0 %, 0 %, 35317 MiB, 37.22 W
2026/08/27 15:42:49.489, 1, 12 %, 0 %, 35318 MiB, 36.89 W
2026/08/27 15:42:49.489, 2, 8 %, 0 %, 35320 MiB, 37.75 W
2026/08/27 15:42:54.489, 0, 0 %, 0 %, 35317 MiB, 37.22 W
2026/08/27 15:42:54.489, 1, 24 %, 3 %, 35318 MiB, 36.88 W
2026/08/27 15:42:54.489, 2, 16 %, 0 %, 35320 MiB, 39.11 W
2026/08/27 15:42:59.490, 0, 0 %, 0 %, 35317 MiB, 37.12 W
2026/08/27 15:42:59.490, 1, 0 %, 0 %, 35318 MiB, 36.99 W
2026/08/27 15:42:59.490, 2, 5 %, 1 %, 35320 MiB, 37.56 W
2026/08/27 15:43:04.491, 0, 0 %, 0 %, 35317 MiB, 37.03 W
2026/08/27 15:43:04.491, 1, 10 %, 1 %, 35318 MiB, 42.01 W
2026/08/27 15:43:04.492, 2, 4 %, 0 %, 35320 MiB, 41.59 W
2026/08/27 15:43:09.492, 0, 0 %, 0 %, 35317 MiB, 40.45 W
2026/08/27 15:43:09.493, 1, 7 %, 1 %, 35318 MiB, 36.70 W
2026/08/27 15:43:09.493, 2, 0 %, 0 %, 35320 MiB, 37.56 W
2026/08/27 15:43:14.493, 0, 8 %, 0 %, 35317 MiB, 37.12 W
2026/08/27 15:43:14.494, 1, 0 %, 0 %, 35318 MiB, 36.49 W
2026/08/27 15:43:14.494, 2, 0 %, 0 %, 35320 MiB, 37.36 W
2026/08/27 15:43:19.494, 0, 7 %, 0 %, 35317 MiB, 37.12 W
2026/08/27 15:43:19.494, 1, 0 %, 0 %, 35318 MiB, 36.60 W
2026/08/27 15:43:19.494, 2, 5 %, 1 %, 35320 MiB, 37.65 W
2026/08/27 15:43:24.495, 0, 5 %, 0 %, 35317 MiB, 37.12 W
2026/08/27 15:43:24.495, 1, 0 %, 0 %, 35318 MiB, 36.49 W
2026/08/27 15:43:24.495, 2, 0 %, 0 %, 35320 MiB, 37.46 W
2026/08/27 15:43:29.496, 0, 100 %, 45 %, 35319 MiB, 107.55 W
2026/08/27 15:43:29.496, 1, 0 %, 0 %, 35318 MiB, 41.76 W
2026/08/27 15:43:29.496, 2, 0 %, 0 %, 35320 MiB, 69.13 W
2026/08/27 15:43:34.497, 0, 0 %, 0 %, 35319 MiB, 36.82 W
2026/08/27 15:43:34.497, 1, 9 %, 4 %, 35318 MiB, 36.50 W
2026/08/27 15:43:34.497, 2, 7 %, 0 %, 35320 MiB, 37.36 W
2026/08/27 15:43:39.497, 0, 0 %, 0 %, 35319 MiB, 36.82 W
2026/08/27 15:43:39.497, 1, 0 %, 0 %, 35318 MiB, 37.19 W
2026/08/27 15:43:39.497, 2, 6 %, 0 %, 35320 MiB, 37.56 W
2026/08/27 15:43:44.498, 0, 14 %, 3 %, 35319 MiB, 36.90 W
